"rt","stimulus","button_pressed","button_pressed_text","trial_type","trial_index","time_elapsed","internal_node_id","ID"
"665.0000000008731","<span class=stimul>ami</span>","0","Correct","html-button-response","18","13575","0.0-0.0-0.18","g4n9z9npu2"
"624.4999999980791","<span class=stimul>moto</span>","0","Correct","html-button-response","19","14203","0.0-0.0-0.19","g4n9z9npu2"
"723.9999999983411","<span class=stimul>peau</span>","0","Correct","html-button-response","20","14930","0.0-0.0-0.20","g4n9z9npu2"
"726.1000000034983","<span class=stimul>lune</span>","0","Correct","html-button-response","21","15659","0.0-0.0-0.21","g4n9z9npu2"
"626.3999999973748","<span class=stimul>gare</span>","0","Correct","html-button-response","22","16289","0.0-0.0-0.22","g4n9z9npu2"
"623.1000000007043","<span class=stimul>lire</span>","0","Correct","html-button-response","23","16916","0.0-0.0-0.23","g4n9z9npu2"
"630.1000000021304","<span class=stimul>bon</span>","0","Correct","html-button-response","24","17549","0.0-0.0-0.24","g4n9z9npu2"
"640.1000000005297","<span class=stimul>mardi</span>","0","Correct","html-button-response","25","18193","0.0-0.0-0.25","g4n9z9npu2"
"674.5999999984633","<span class=stimul>col</span>","0","Correct","html-button-response","26","18871","0.0-0.0-0.26","g4n9z9npu2"
"707.7000000026601","<span class=stimul>avril</span>","0","Correct","html-button-response","27","19582","0.0-0.0-0.27","g4n9z9npu2"
"705.3000000014435","<span class=stimul>roi</span>","0","Correct","html-button-response","28","20290","0.0-0.0-0.28","g4n9z9npu2"
"647.3000000005413","<span class=stimul>faire</span>","0","Correct","html-button-response","29","20941","0.0-0.0-0.29","g4n9z9npu2"
"674.8000000006869","<span class=stimul>facile</span>","0","Correct","html-button-response","30","21619","0.0-0.0-0.30","g4n9z9npu2"
"708.4999999970023","<span class=stimul>cheval</span>","0","Correct","html-button-response","31","22331","0.0-0.0-0.31","g4n9z9npu2"
"723.1000000028871","<span class=stimul>vrai</span>","0","Correct","html-button-response","32","23058","0.0-0.0-0.32","g4n9z9npu2"
"867.4999999966531","<span class=stimul>ligne</span>","0","Correct","html-button-response","33","23929","0.0-0.0-0.33","g4n9z9npu2"
"808.8999999999942","<span class=stimul>porte</span>","0","Correct","html-button-response","34","24743","0.0-0.0-0.34","g4n9z9npu2"
"934.400000001915","<span class=stimul>autre</span>","0","Correct","html-button-response","35","25682","0.0-0.0-0.35","g4n9z9npu2"
"630.9000000001106","<span class=stimul>loup</span>","0","Correct","html-button-response","36","26317","0.0-0.0-0.36","g4n9z9npu2"
"592.2000000027765","<span class=stimul>soir</span>","0","Correct","html-button-response","37","26912","0.0-0.0-0.37","g4n9z9npu2"
"715.8999999992375","<span class=stimul>page</span>","0","Correct","html-button-response","38","27631","0.0-0.0-0.38","g4n9z9npu2"
"649.4999999995343","<span class=stimul>raisin</span>","0","Correct","html-button-response","39","28284","0.0-0.0-0.39","g4n9z9npu2"
"632.7999999994063","<span class=stimul>car</span>","0","Correct","html-button-response","40","28920","0.0-0.0-0.40","g4n9z9npu2"
"664.1000000017812","<span class=stimul>sucre</span>","0","Correct","html-button-response","41","29587","0.0-0.0-0.41","g4n9z9npu2"
"666.5000000029977","<span class=stimul>chat</span>","0","Correct","html-button-response","42","30257","0.0-0.0-0.42","g4n9z9npu2"
"631.7000000017288","<span class=stimul>matin</span>","0","Correct","html-button-response","43","30892","0.0-0.0-0.43","g4n9z9npu2"
"673.9999999990687","<span class=stimul>trésor</span>","0","Correct","html-button-response","44","31570","0.0-0.0-0.44","g4n9z9npu2"
"689.699999998993","<span class=stimul>soixante</span>","0","Correct","html-button-response","45","32263","0.0-0.0-0.45","g4n9z9npu2"
"704.6000000009371","<span class=stimul>lundi</span>","0","Correct","html-button-response","46","32971","0.0-0.0-0.46","g4n9z9npu2"
"665.7000000013795","<span class=stimul>rose</span>","0","Correct","html-button-response","47","33640","0.0-0.0-0.47","g4n9z9npu2"
"758.4999999999127","<span class=stimul>visage</span>","0","Correct","html-button-response","48","34402","0.0-0.0-0.48","g4n9z9npu2"
"631.9000000003143","<span class=stimul>six</span>","0","Correct","html-button-response","49","35037","0.0-0.0-0.49","g4n9z9npu2"
"669.3999999988591","<span class=stimul>ciseau</span>","0","Correct","html-button-response","50","35710","0.0-0.0-0.50","g4n9z9npu2"
"694.8000000011234","<span class=stimul>août</span>","0","Correct","html-button-response","51","36408","0.0-0.0-0.51","g4n9z9npu2"
"637.9000000015367","<span class=stimul>pays</span>","0","Correct","html-button-response","52","37050","0.0-0.0-0.52","g4n9z9npu2"
"647.6999999977124","<span class=stimul>balai</span>","0","Correct","html-button-response","53","37700","0.0-0.0-0.53","g4n9z9npu2"
"605.9999999997672","<span class=stimul>fille</span>","0","Correct","html-button-response","54","38310","0.0-0.0-0.54","g4n9z9npu2"
"674.4000000035157","<span class=stimul>sept</span>","0","Correct","html-button-response","55","38988","0.0-0.0-0.55","g4n9z9npu2"
"667.1000000023923","<span class=stimul>lourd</span>","0","Correct","html-button-response","56","39658","0.0-0.0-0.56","g4n9z9npu2"
"689.5000000004075","<span class=stimul>femme</span>","0","Correct","html-button-response","57","40351","0.0-0.0-0.57","g4n9z9npu2"
"659.4999999979336","<span class=stimul>garage</span>","0","Correct","html-button-response","58","41015","0.0-0.0-0.58","g4n9z9npu2"
"661.8000000016764","<span class=stimul>hibou</span>","0","Correct","html-button-response","59","41680","0.0-0.0-0.59","g4n9z9npu2"
"","","","","html-button-response","60","60002","0.0-1.0","g4n9z9npu2"
