"rt","stimulus","button_pressed","button_pressed_text","trial_type","trial_index","time_elapsed","internal_node_id","ID"
"371.59999999857973","<span class=stimul>avril</span>","0","Correct","html-button-response","27","24981","0.0-0.0-0.27","ss53lsfxnb"
"306.8999999995867","<span class=stimul>roi</span>","0","Correct","html-button-response","28","25291","0.0-0.0-0.28","ss53lsfxnb"
"303.7999999978638","<span class=stimul>faire</span>","0","Correct","html-button-response","29","25598","0.0-0.0-0.29","ss53lsfxnb"
"405.2000000010594","<span class=stimul>facile</span>","0","Correct","html-button-response","30","26007","0.0-0.0-0.30","ss53lsfxnb"
"480.40000000037253","<span class=stimul>cheval</span>","0","Correct","html-button-response","31","26491","0.0-0.0-0.31","ss53lsfxnb"
"430.1000000014028","<span class=stimul>vrai</span>","0","Correct","html-button-response","32","26924","0.0-0.0-0.32","ss53lsfxnb"
"403.90000000115833","<span class=stimul>ligne</span>","0","Correct","html-button-response","33","27331","0.0-0.0-0.33","ss53lsfxnb"
"456.39999999912106","<span class=stimul>porte</span>","0","Correct","html-button-response","34","27791","0.0-0.0-0.34","ss53lsfxnb"
"471.59999999712454","<span class=stimul>autre</span>","0","Correct","html-button-response","35","28266","0.0-0.0-0.35","ss53lsfxnb"
"436.7999999994936","<span class=stimul>loup</span>","0","Correct","html-button-response","36","28706","0.0-0.0-0.36","ss53lsfxnb"
"769.5999999996275","<span class=stimul>soir</span>","0","Correct","html-button-response","37","29479","0.0-0.0-0.37","ss53lsfxnb"
"545.7999999998719","<span class=stimul>page</span>","0","Correct","html-button-response","38","30028","0.0-0.0-0.38","ss53lsfxnb"
"479.20000000158325","<span class=stimul>raisin</span>","0","Correct","html-button-response","39","30511","0.0-0.0-0.39","ss53lsfxnb"
"819.5999999988999","<span class=stimul>car</span>","0","Correct","html-button-response","40","31335","0.0-0.0-0.40","ss53lsfxnb"
"393.8000000016473","<span class=stimul>sucre</span>","0","Correct","html-button-response","41","31732","0.0-0.0-0.41","ss53lsfxnb"
"339.2000000021653","<span class=stimul>chat</span>","0","Correct","html-button-response","42","32074","0.0-0.0-0.42","ss53lsfxnb"
"419.4000000024971","<span class=stimul>matin</span>","0","Correct","html-button-response","43","32497","0.0-0.0-0.43","ss53lsfxnb"
"447.1000000012282","<span class=stimul>trésor</span>","0","Correct","html-button-response","44","32948","0.0-0.0-0.44","ss53lsfxnb"
"548.9000000015949","<span class=stimul>soixante</span>","0","Correct","html-button-response","45","33500","0.0-0.0-0.45","ss53lsfxnb"
"394.1000000013446","<span class=stimul>lundi</span>","0","Correct","html-button-response","46","33898","0.0-0.0-0.46","ss53lsfxnb"
"361.800000002404","<span class=stimul>rose</span>","0","Correct","html-button-response","47","34263","0.0-0.0-0.47","ss53lsfxnb"
"496.19999999777065","<span class=stimul>visage</span>","0","Correct","html-button-response","48","34763","0.0-0.0-0.48","ss53lsfxnb"
"371.80000000080327","<span class=stimul>six</span>","0","Correct","html-button-response","49","35138","0.0-0.0-0.49","ss53lsfxnb"
"411.59999999945285","<span class=stimul>ciseau</span>","0","Correct","html-button-response","50","35553","0.0-0.0-0.50","ss53lsfxnb"
"462.8999999986263","<span class=stimul>août</span>","0","Correct","html-button-response","51","36019","0.0-0.0-0.51","ss53lsfxnb"
"519.1999999988184","<span class=stimul>pays</span>","0","Correct","html-button-response","52","36542","0.0-0.0-0.52","ss53lsfxnb"
"362.30000000068685","<span class=stimul>balai</span>","0","Correct","html-button-response","53","36907","0.0-0.0-0.53","ss53lsfxnb"
"496.19999999777065","<span class=stimul>fille</span>","0","Correct","html-button-response","54","37407","0.0-0.0-0.54","ss53lsfxnb"
"745.8000000005995","<span class=stimul>sept</span>","0","Correct","html-button-response","55","38156","0.0-0.0-0.55","ss53lsfxnb"
"445.5999999991036","<span class=stimul>lourd</span>","0","Correct","html-button-response","56","38605","0.0-0.0-0.56","ss53lsfxnb"
"521.5000000025611","<span class=stimul>femme</span>","0","Correct","html-button-response","57","39130","0.0-0.0-0.57","ss53lsfxnb"
"745.3000000023167","<span class=stimul>garage</span>","0","Correct","html-button-response","58","39880","0.0-0.0-0.58","ss53lsfxnb"
"643.6000000030617","<span class=stimul>hibou</span>","0","Correct","html-button-response","59","40528","0.0-0.0-0.59","ss53lsfxnb"
"","","","","html-button-response","60","60001","0.0-1.0","ss53lsfxnb"
