"rt","stimulus","button_pressed","button_pressed_text","trial_type","trial_index","time_elapsed","internal_node_id","ID"
"709.9999999991269","<span class=stimul>lupe</span>","0","Correct","html-button-response","24","18076","0.0-0.0-0.24","qzr4qosh5r"
"776.9999999982247","<span class=stimul>pirde</span>","0","Correct","html-button-response","25","18856","0.0-0.0-0.25","qzr4qosh5r"
"858.0000000001746","<span class=stimul>gor</span>","0","Correct","html-button-response","26","19717","0.0-0.0-0.26","qzr4qosh5r"
"929.7000000005937","<span class=stimul>ablir</span>","0","Correct","html-button-response","27","20650","0.0-0.0-0.27","qzr4qosh5r"
"1311.9000000006054","<span class=stimul>sar</span>","1","Incorrect","html-button-response","28","21966","0.0-0.0-0.28","qzr4qosh5r"
"423.9000000015949","<span class=stimul>vaipe</span>","0","Correct","html-button-response","29","22393","0.0-0.0-0.29","qzr4qosh5r"
"658.900000002177","<span class=stimul>cifale</span>","0","Correct","html-button-response","30","23055","0.0-0.0-0.30","qzr4qosh5r"
"626.299999999901","<span class=stimul>sapir</span>","0","Correct","html-button-response","31","23685","0.0-0.0-0.31","qzr4qosh5r"
"409.8000000012689","<span class=stimul>vro</span>","0","Correct","html-button-response","32","24098","0.0-0.0-0.32","qzr4qosh5r"
"858.8999999992666","<span class=stimul>rigne</span>","0","Correct","html-button-response","33","24960","0.0-0.0-0.33","qzr4qosh5r"
"832.5000000004366","<span class=stimul>rosan</span>","0","Correct","html-button-response","34","25796","0.0-0.0-0.34","qzr4qosh5r"
"914.9999999972351","<span class=stimul>aubre</span>","0","Correct","html-button-response","35","26715","0.0-0.0-0.35","qzr4qosh5r"
"1241.6999999986729","<span class=stimul>talpe</span>","1","Incorrect","html-button-response","36","27960","0.0-0.0-0.36","qzr4qosh5r"
"609.1999999989639","<span class=stimul>gur</span>","0","Correct","html-button-response","37","28572","0.0-0.0-0.37","qzr4qosh5r"
"814.8999999975786","<span class=stimul>louré</span>","1","Incorrect","html-button-response","38","29391","0.0-0.0-0.38","qzr4qosh5r"
"427.8999999987718","<span class=stimul>ragife</span>","0","Correct","html-button-response","39","29822","0.0-0.0-0.39","qzr4qosh5r"
"523.5000000029686","<span class=stimul>noge</span>","0","Correct","html-button-response","40","30349","0.0-0.0-0.40","qzr4qosh5r"
"626.0000000002037","<span class=stimul>tope</span>","0","Correct","html-button-response","41","30978","0.0-0.0-0.41","qzr4qosh5r"
"586.2999999990279","<span class=stimul>uché</span>","0","Correct","html-button-response","42","31568","0.0-0.0-0.42","qzr4qosh5r"
"956.5999999977066","<span class=stimul>truson</span>","0","Correct","html-button-response","43","32528","0.0-0.0-0.43","qzr4qosh5r"
"1063.399999999092","<span class=stimul>ranli</span>","0","Correct","html-button-response","44","33594","0.0-0.0-0.44","qzr4qosh5r"
"632.3999999985972","<span class=stimul>tosir</span>","0","Correct","html-button-response","45","34230","0.0-0.0-0.45","qzr4qosh5r"
"393.19999999861466","<span class=stimul>poitade</span>","0","Correct","html-button-response","46","34627","0.0-0.0-0.46","qzr4qosh5r"
"1012.7999999967869","<span class=stimul>ousir</span>","1","Incorrect","html-button-response","47","35643","0.0-0.0-0.47","qzr4qosh5r"
"327.1999999997206","<span class=stimul>bapre</span>","0","Correct","html-button-response","48","35974","0.0-0.0-0.48","qzr4qosh5r"
"386.90000000133296","<span class=stimul>gigne</span>","0","Correct","html-button-response","49","36364","0.0-0.0-0.49","qzr4qosh5r"
"442.89999999818974","<span class=stimul>gésin</span>","0","Correct","html-button-response","50","36811","0.0-0.0-0.50","qzr4qosh5r"
"2184.0999999985797","<span class=stimul>kraulir</span>","1","Incorrect","html-button-response","51","38998","0.0-0.0-0.51","qzr4qosh5r"
"653.4000000028755","<span class=stimul>cibe</span>","0","Correct","html-button-response","52","39655","0.0-0.0-0.52","qzr4qosh5r"
"1355.8000000011816","<span class=stimul>maipe</span>","0","Correct","html-button-response","53","41015","0.0-0.0-0.53","qzr4qosh5r"
"777.7999999998428","<span class=stimul>ligase</span>","0","Correct","html-button-response","54","41796","0.0-0.0-0.54","qzr4qosh5r"
"1435.0000000013097","<span class=stimul>gofi</span>","0","Correct","html-button-response","55","43234","0.0-0.0-0.55","qzr4qosh5r"
"794.1000000027998","<span class=stimul>cipre</span>","1","Incorrect","html-button-response","56","44032","0.0-0.0-0.56","qzr4qosh5r"
"614.3999999985681","<span class=stimul>tasin</span>","0","Correct","html-button-response","57","44649","0.0-0.0-0.57","qzr4qosh5r"
"915.0999999983469","<span class=stimul>cipé</span>","0","Correct","html-button-response","58","45568","0.0-0.0-0.58","qzr4qosh5r"
"2421.3999999992666","<span class=stimul>punse</span>","0","Correct","html-button-response","59","47993","0.0-0.0-0.59","qzr4qosh5r"
"","","","","html-button-response","60","60002","0.0-1.0","qzr4qosh5r"
